,year,fips,Deaths,SuicideDeathRate,Population
45622,2017,1001,9,18.01837875,49949
45623,2017,1003,36,17.96263771,200416
45624,2017,1005,2,8.327434734,24017
45625,2017,1007,4,18.97263198,21083
45626,2017,1009,11,19.62043379,56064
45627,2017,1013,1,5.4007345,18516
45628,2017,1015,28,26.17556324,106970
45629,2017,1017,7,23.66063884,29585
45630,2017,1019,8,34.0817109,23473
45631,2017,1021,2,5.248104122,38109
45632,2017,1023,3,24.31512401,12338
45633,2017,1025,1,4.762811964,20996
45634,2017,1027,3,24.98958767,12005
45635,2017,1029,2,14.62736781,13673
45636,2017,1031,2,4.250255015,47056
45637,2017,1033,7,14.84088452,47167
45638,2017,1035,2,17.88908766,11180
45639,2017,1037,2,19.5522534,10229
45640,2017,1039,11,31.83146685,34557
45641,2017,1041,5,38.95294484,12836
45642,2017,1043,23,29.53944158,77862
45643,2017,1045,6,13.30052537,45111
45644,2017,1047,6,16.98706152,35321
45645,2017,1049,14,21.33853587,65609
45646,2017,1051,16,22.66642111,70589
45647,2017,1053,10,30.75125311,32519
45648,2017,1055,14,14.26867923,98117
45649,2017,1057,3,20.61572292,14552
45650,2017,1059,5,16.95892548,29483
45651,2017,1061,3,12.43420235,24127
45652,2017,1063,1,12.83697047,7790
45653,2017,1065,3,20.94094653,14326
45654,2017,1067,6,44.22169811,13568
45655,2017,1069,22,24.99687539,88011
45656,2017,1071,12,23.61646855,50812
45657,2017,1073,127,20.37842903,623208
45658,2017,1075,3,26.06655661,11509
45659,2017,1077,12,14.42203687,83206
45660,2017,1079,7,21.82589174,32072
45661,2017,1081,23,15.06665357,152655
45662,2017,1083,13,14.8858939,87331
45663,2017,1085,1,11.41682841,8759
45664,2017,1087,2,11.09446941,18027
45665,2017,1089,67,20.43100267,327933
45666,2017,1093,7,27.70960336,25262
45667,2017,1095,15,16.17965893,92709
45668,2017,1097,70,19.18675566,364835
45669,2017,1099,3,14.71020888,20394
45670,2017,1101,30,13.97545909,214662
45671,2017,1103,30,26.84587782,111749
45672,2017,1107,1,5.608524958,17830
45673,2017,1109,2,6.781959986,29490
45674,2017,1111,4,18.69420947,21397
45675,2017,1113,12,23.25220896,51608
45676,2017,1115,11,13.61638918,80785
45677,2017,1117,34,17.04269194,199499
45678,2017,1119,1,8.492569002,11775
45679,2017,1121,16,22.97992129,69626
45680,2017,1123,9,24.40347072,36880
45681,2017,1125,25,13.51628983,184962
45682,2017,1127,18,30.92996082,58196
45683,2017,1129,3,20.87827963,14369
45684,2017,1131,1,10.51856527,9507
45685,2017,1133,2,10.00450203,19991
45686,2017,2020,71,28.13151284,252386
45687,2017,2050,8,50.75498033,15762
45688,2017,2068,1,52.00208008,1923
45689,2017,2070,1,22.57336343,4430
45690,2017,2090,30,33.90558425,88481
45691,2017,2110,9,32.53796095,27660
45692,2017,2122,13,23.55797981,55183
45693,2017,2130,6,47.90801661,12524
45694,2017,2150,5,41.56275977,12030
45695,2017,2170,25,26.2820378,95122
45696,2017,2180,8,84.7098687,9444
45697,2017,2185,3,35.03035965,8564
45698,2017,2188,5,73.46459007,6806
45699,2017,2198,2,32.55208333,6144
45700,2017,2220,1,12.44245365,8037
45701,2017,2240,1,15.94896332,6270
45702,2017,2270,9,109.7293343,8202
45703,2017,2290,2,39.47108743,5067
45704,2017,4001,19,29.51089573,64383
45705,2017,4003,31,27.81316729,111458
45706,2017,4005,53,41.30524577,128313
45707,2017,4007,14,31.26954346,44772
45708,2017,4009,9,28.30455703,31797
45709,2017,4011,3,35.76111575,8389
45710,2017,4012,14,74.99866074,18667
45711,2017,4013,693,16.64007776,4164644
45712,2017,4015,74,39.62856255,186734
45713,2017,4017,43,41.0383661,104780
45714,2017,4019,222,26.06921965,851579
45715,2017,4021,58,14.77835023,392466
45716,2017,4023,4,9.373828271,42672
45717,2017,4025,79,39.78766482,198554
45718,2017,4027,21,10.55982139,198867
45719,2017,5001,3,18.78287002,15972
45720,2017,5003,5,28.91677751,17291
45721,2017,5005,12,30.30991892,39591
45722,2017,5007,53,21.51384396,246353
45723,2017,5009,10,30.72668613,32545
45724,2017,5011,1,9.517464547,10507
45725,2017,5013,3,62.97229219,4764
45726,2017,5015,7,27.56990941,25390
45727,2017,5017,3,29.87155233,10043
45728,2017,5019,1,4.874482086,20515
45729,2017,5021,2,13.67521368,14625
45730,2017,5023,3,14.53558796,20639
45731,2017,5025,1,13.52447931,7394
45732,2017,5027,3,14.30888105,20966
45733,2017,5029,4,20.96985583,19075
45734,2017,5031,14,16.06923545,87123
45735,2017,5033,13,22.66150682,57366
45736,2017,5035,7,16.8768233,41477
45737,2017,5037,6,39.92547245,15028
45738,2017,5039,1,15.93117731,6277
45739,2017,5043,6,34.50060376,17391
45740,2017,5045,17,15.22424416,111664
45741,2017,5047,1,6.219679065,16078
45742,2017,5049,2,19.16259462,10437
45743,2017,5051,36,39.30517191,91591
45744,2017,5053,7,43.74179841,16003
45745,2017,5055,12,31.12921217,38549
45746,2017,5057,2,10.09285426,19816
45747,2017,5059,10,32.76003276,30525
45748,2017,5061,3,24.1974512,12398
45749,2017,5063,8,22.49023081,35571
45750,2017,5065,3,25.17200873,11918
45751,2017,5069,8,12.9981965,61547
45752,2017,5071,6,24.07704655,24920
45753,2017,5073,3,46.92632567,6393
45754,2017,5075,9,60.74924063,14815
45755,2017,5077,1,12.05836247,8293
45756,2017,5079,2,16,12500
45757,2017,5081,2,19.00598689,10523
45758,2017,5083,6,30.26787066,19823
45759,2017,5085,11,16.38001638,67155
45760,2017,5087,7,50.83884087,13769
45761,2017,5089,12,76.24857034,15738
45762,2017,5091,17,43.56516837,39022
45763,2017,5093,5,13.58326542,36810
45764,2017,5095,3,49.81733643,6022
45765,2017,5101,1,13.55932203,7375
45766,2017,5103,3,14.77759716,20301
45767,2017,5105,2,22.65262204,8829
45768,2017,5107,2,12.41850357,16105
45769,2017,5109,2,19.62515945,10191
45770,2017,5111,5,23.86634845,20950
45771,2017,5113,8,41.47226542,19290
45772,2017,5115,12,21.31628031,56295
45773,2017,5117,1,13.13197636,7615
45774,2017,5119,93,25.2299178,368610
45775,2017,5121,2,12.18769043,16410
45776,2017,5125,17,15.93267041,106699
45777,2017,5127,1,9.901970492,10099
45778,2017,5129,3,42.14667041,7118
45779,2017,5131,28,23.54365667,118928
45780,2017,5133,3,20.61005771,14556
45781,2017,5135,6,38.15822946,15724
45782,2017,5137,6,50.42864347,11898
45783,2017,5139,5,13.85156661,36097
45784,2017,5141,4,29.55737826,13533
45785,2017,5143,51,22.90354017,222673
45786,2017,5145,14,18.29300162,76532
45787,2017,5147,3,48.93964111,6130
45788,2017,5149,1,5.811926072,17206
45789,2017,6001,144,9.753963056,1476323
45790,2017,6005,7,18.32556678,38198
45791,2017,6007,43,20.85809221,206155
45792,2017,6009,11,24.59144665,44731
45793,2017,6011,4,20.66863019,19353
45794,2017,6013,91,9.153686371,994135
45795,2017,6015,7,27.40047755,25547
45796,2017,6017,34,18.56310637,183159
45797,2017,6019,112,11.97421695,935343
45798,2017,6021,11,44.74818973,24582
45799,2017,6023,26,20.37010922,127638
45800,2017,6025,19,12.40597576,153152
45801,2017,6027,3,17.84545833,16811
45802,2017,6029,116,13.77228944,842271
45803,2017,6031,25,18.65936215,133981
45804,2017,6033,22,36.33900993,60541
45805,2017,6035,7,25.09410289,27895
45806,2017,6037,905,9.316005494,9714464
45807,2017,6039,24,16.43452895,146034
45808,2017,6041,61,24.43753606,249616
45809,2017,6043,5,31.85322036,15697
45810,2017,6045,26,32.38906744,80274
45811,2017,6047,20,7.765934727,257535
45812,2017,6051,3,23.53125735,12749
45813,2017,6053,41,10.40928813,393879
45814,2017,6055,18,15.48666856,116229
45815,2017,6057,19,20.75663393,91537
45816,2017,6059,323,10.63008076,3038547
45817,2017,6061,54,14.5792273,370390
45818,2017,6063,7,40.14221814,17438
45819,2017,6065,266,12.07480021,2202935
45820,2017,6067,202,14.38248583,1404486
45821,2017,6069,8,14.07187209,56851
45822,2017,6071,232,13.17761782,1760561
45823,2017,6073,457,15.73183318,2904938
45824,2017,6075,113,14.15320025,798406
45825,2017,6077,85,12.55904599,676803
45826,2017,6079,52,20.17599677,257732
45827,2017,6081,52,7.396744295,703012
45828,2017,6083,62,16.63572065,372692
45829,2017,6085,136,7.917564185,1717700
45830,2017,6087,43,17.91942925,239963
45831,2017,6089,57,33.66884037,169296
45832,2017,6091,1,35.0262697,2855
45833,2017,6093,9,24.54790934,36663
45834,2017,6095,45,11.20981282,401434
45835,2017,6097,68,15.13856237,449184
45836,2017,6099,55,10.98916468,500493
45837,2017,6101,10,10.94523007,91364
45838,2017,6103,9,15.3706898,58553
45839,2017,6105,8,67.33439946,11881
45840,2017,6107,51,12.11723784,420888
45841,2017,6109,15,30.88834891,48562
45842,2017,6111,98,12.10945464,809285
45843,2017,6113,28,15.1109576,185296
45844,2017,6115,19,25.96266842,73182
45845,2017,8001,124,26.16387023,473936
45846,2017,8003,6,39.28244075,15274
45847,2017,8005,113,19.02398537,593987
45848,2017,8007,4,31.3405939,12763
45849,2017,8013,59,19.41351444,303912
45850,2017,8014,10,16.53603201,60474
45851,2017,8015,6,31.88436603,18818
45852,2017,8017,1,55.71030641,1795
45853,2017,8019,3,33.14550878,9051
45854,2017,8021,1,13.47527287,7421
45855,2017,8025,2,36.63003663,5460
45856,2017,8027,1,22.62443439,4420
45857,2017,8029,10,35.55934855,28122
45858,2017,8031,138,21.62372216,638188
45859,2017,8035,45,14.77022454,304667
45860,2017,8037,16,34.73202075,46067
45861,2017,8039,1,4.434786465,22549
45862,2017,8041,165,24.97324835,660707
45863,2017,8043,22,52.823665,41648
45864,2017,8045,8,13.78169791,58048
45865,2017,8047,5,86.62508663,5772
45866,2017,8049,4,28.53677677,14017
45867,2017,8051,8,49.07373328,16302
45868,2017,8053,1,134.589502,743
45869,2017,8055,3,45.60656735,6578
45870,2017,8059,95,17.84764871,532283
45871,2017,8063,5,78.10059356,6402
45872,2017,8065,1,13.54646437,7382
45873,2017,8067,20,39.50773364,50623
45874,2017,8069,75,23.82805674,314755
45875,2017,8071,5,39.20953576,12752
45876,2017,8073,3,60.93845216,4923
45877,2017,8075,5,24.3950039,20496
45878,2017,8077,47,33.60695592,139852
45879,2017,8081,2,16.82227269,11889
45880,2017,8083,10,42.70766603,23415
45881,2017,8085,9,24.90108735,36143
45882,2017,8087,5,19.85072257,25188
45883,2017,8089,4,23.12138728,17300
45884,2017,8091,2,43.06632214,4644
45885,2017,8093,7,43.26328801,16180
45886,2017,8095,2,48.61448712,4114
45887,2017,8097,7,42.82917279,16344
45888,2017,8099,1,8.873114463,11270
45889,2017,8101,50,32.02500512,156128
45890,2017,8103,1,16.39075561,6101
45891,2017,8105,1,9.632055481,10382
45892,2017,8107,1,4.237288136,23600
45893,2017,8109,3,46.75810474,6416
45894,2017,8113,2,28.11753128,7113
45895,2017,8115,1,50.94243505,1963
45896,2017,8117,5,17.80880467,28076
45897,2017,8119,12,51.22513447,23426
45898,2017,8123,47,16.6019661,283099
45899,2017,8125,2,21.54475924,9283
45900,2017,9001,79,8.771043565,900691
45901,2017,9003,96,12.09785654,793529
45902,2017,9005,25,14.53268692,172026
45903,2017,9007,20,15.49066687,129110
45904,2017,9009,110,14.26677838,771022
45905,2017,9011,31,12.12372456,255697
45906,2017,9013,23,18.78962159,122408
45907,2017,9015,15,14.39857166,104177
45908,2017,10001,20,12.39641248,161337
45909,2017,10003,66,12.92460257,510654
45910,2017,10005,31,14.10655454,219756
45911,2017,11001,57,9.038422811,630641
45912,2017,12001,44,17.88559722,246008
45913,2017,12003,2,7.332991127,27274
45914,2017,12005,53,29.73151878,178262
45915,2017,12007,3,11.65274811,25745
45916,2017,12009,146,26.47200676,551526
45917,2017,12011,221,12.17755649,1814814
45918,2017,12013,3,22.40143369,13392
45919,2017,12015,32,18.46945902,173259
45920,2017,12017,39,30.7047931,127016
45921,2017,12019,46,25.93697316,177353
45922,2017,12021,64,19.53160763,327674
45923,2017,12023,12,18.49682471,64876
45924,2017,12027,6,18.61273111,32236
45925,2017,12029,4,28.94565453,13819
45926,2017,12031,162,17.79766038,910232
45927,2017,12033,85,30.33017067,280249
45928,2017,12035,28,28.0246617,99912
45929,2017,12037,4,37.33781387,10713
45930,2017,12039,3,6.925207756,43320
45931,2017,12041,3,19.93885418,15046
45932,2017,12047,1,8.053475074,12417
45933,2017,12049,2,8.163598514,24499
45934,2017,12051,3,7.817793298,38374
45935,2017,12053,37,21.24873656,174128
45936,2017,12055,27,28.94790449,93271
45937,2017,12057,197,14.91786843,1320564
45938,2017,12059,4,22.43535812,17829
45939,2017,12061,30,20.46747718,146574
45940,2017,12063,11,24.91619099,44148
45941,2017,12065,2,16.28399284,12282
45942,2017,12069,89,29.79159275,298742
45943,2017,12071,121,17.60176658,687431
45944,2017,12073,40,15.49816928,258095
45945,2017,12075,8,20.42900919,39160
45946,2017,12077,1,13.78739832,7253
45947,2017,12079,2,11.89060642,16820
45948,2017,12081,65,18.53055546,350772
45949,2017,12083,79,24.05917949,328357
45950,2017,12085,34,21.98910892,154622
45951,2017,12086,258,10.97578563,2350629
45952,2017,12087,22,30.36493126,72452
45953,2017,12089,10,12.96529191,77129
45954,2017,12091,44,24.00724582,183278
45955,2017,12093,5,13.54316206,36919
45956,2017,12095,158,11.9336429,1323988
45957,2017,12097,49,16.31429998,300350
45958,2017,12099,203,15.30330318,1326511
45959,2017,12101,83,16.90303766,491036
45960,2017,12103,193,20.40986822,945621
45961,2017,12105,109,15.94051992,683792
45962,2017,12107,16,23.76214097,67334
45963,2017,12109,46,20.30429966,226553
45964,2017,12111,50,17.63289028,283561
45965,2017,12113,31,19.27045777,160868
45966,2017,12115,85,23.16019498,367009
45967,2017,12117,60,14.389766,416963
45968,2017,12119,17,14.96860994,113571
45969,2017,12121,10,23.58657452,42397
45970,2017,12123,6,30.03754693,19975
45971,2017,12125,3,20.15045674,14888
45972,2017,12127,124,26.63676475,465522
45973,2017,12129,5,15.8112766,31623
45974,2017,12131,17,26.2974708,64645
45975,2017,12133,6,25.71244911,23335
45976,2017,13001,4,23.2369002,17214
