,year,fips,Deaths,SuicideDeathRate,Population
40053,2015,1001,7,13.25606939,52806
40054,2015,1003,49,26.66260379,183778
40055,2015,1005,1,4.139415515,24158
40056,2015,1007,2,9.899029895,20204
40057,2015,1009,9,16.01851028,56185
40058,2015,1011,2,20.90519494,9567
40059,2015,1013,1,5.298855447,18872
40060,2015,1015,20,20.6509169,96848
40061,2015,1017,4,12.23091977,32704
40062,2015,1019,3,15.27728268,19637
40063,2015,1021,9,26.3104043,34207
40064,2015,1023,2,16.0939889,12427
40065,2015,1027,3,24.4638343,12263
40066,2015,1029,3,21.31135895,14077
40067,2015,1031,3,6.411352368,46792
40068,2015,1033,8,16.04846637,49849
40069,2015,1035,1,8.602890571,11624
40070,2015,1037,3,30.22061046,9927
40071,2015,1039,6,16.45684193,36459
40072,2015,1043,15,19.5809673,76605
40073,2015,1045,6,13.33333333,45000
40074,2015,1047,4,11.02657404,36276
40075,2015,1049,11,15.56750637,70660
40076,2015,1051,11,14.99434304,73361
40077,2015,1053,9,24.27053557,37082
40078,2015,1055,18,18.70537988,96229
40079,2015,1057,3,19.00658895,15784
40080,2015,1059,5,17.47823959,28607
40081,2015,1061,4,16.94699826,23603
40082,2015,1063,1,13.62583458,7339
40083,2015,1065,1,7.260055176,13774
40084,2015,1067,3,20,15000
40085,2015,1069,25,26.2853538,95110
40086,2015,1071,11,22.23749646,49466
40087,2015,1073,106,17.14403089,618291
40088,2015,1075,1,7.407956145,13499
40089,2015,1077,12,13.545394,88591
40090,2015,1079,3,10.04150489,29876
40091,2015,1081,18,12.31038586,146218
40092,2015,1083,11,13.44825478,81795
40093,2015,1087,4,24.46183953,16352
40094,2015,1089,64,20.41910207,313432
40095,2015,1091,3,16.14291864,18584
40096,2015,1093,7,24.0458933,29111
40097,2015,1095,20,23.88516015,83734
40098,2015,1097,64,17.29159574,370122
40099,2015,1099,8,39.69435348,20154
40100,2015,1101,28,13.2585802,211184
40101,2015,1103,18,17.70799516,101649
40102,2015,1107,1,5.311802826,18826
40103,2015,1109,3,10.60820368,28280
40104,2015,1111,6,28.61912712,20965
40105,2015,1113,5,10.0270731,49865
40106,2015,1115,14,17.83530371,78496
40107,2015,1117,34,17.06972985,199183
40108,2015,1119,1,7.846829881,12744
40109,2015,1121,17,24.28918417,69990
40110,2015,1123,3,7.802340702,38450
40111,2015,1125,20,10.17428551,196574
40112,2015,1127,12,19.88664612,60342
40113,2015,1129,2,13.418316,14905
40114,2015,1131,1,10.20199959,9802
40115,2015,1133,5,22.77074415,21958
40116,2015,2016,1,19.10949742,5233
40117,2015,2020,85,30.99327993,274253
40118,2015,2050,7,43.0504305,16260
40119,2015,2068,1,56.81818182,1760
40120,2015,2070,3,67.0540903,4474
40121,2015,2090,20,21.52227017,92927
40122,2015,2100,1,41.01722724,2438
40123,2015,2110,6,19.52680053,30727
40124,2015,2122,18,36.3849528,49471
40125,2015,2130,2,16.72940192,11955
40126,2015,2150,3,24,12500
40127,2015,2170,16,17.03142298,93944
40128,2015,2180,7,83.35317933,8398
40129,2015,2185,5,58.63726985,8527
40130,2015,2188,4,54.31830527,7364
40131,2015,2195,1,34.0599455,2936
40132,2015,2198,1,18.33180568,5455
40133,2015,2220,2,27.11496746,7376
40134,2015,2240,1,16.02050625,6242
40135,2015,2261,3,32.92723082,9111
40136,2015,2270,13,179.8312353,7229
40137,2015,2275,1,48.42615012,2065
40138,2015,2290,3,65.51648832,4579
40139,2015,4001,19,28.2658177,67219
40140,2015,4003,30,26.59433009,112806
40141,2015,4005,54,41.06338971,131504
40142,2015,4007,20,42.71770008,46819
40143,2015,4009,6,17.99478151,33343
40144,2015,4012,10,51.17707267,19540
40145,2015,4013,655,17.78925947,3681997
40146,2015,4015,70,36.47505107,191912
40147,2015,4017,33,33.08337009,99748
40148,2015,4019,199,21.1902759,939110
40149,2015,4021,68,17.57292116,386959
40150,2015,4023,4,9.440419155,42371
40151,2015,4025,76,36.65653789,207330
40152,2015,4027,36,19.63233008,183371
40153,2015,5001,1,5.781683626,17296
40154,2015,5003,3,15.88562351,18885
40155,2015,5005,14,35.97584479,38915
40156,2015,5007,46,20.60082762,223292
40157,2015,5009,7,21.42376201,32674
40158,2015,5011,1,9.561143513,10459
40159,2015,5013,1,22.20248668,4504
40160,2015,5015,6,26.17115938,22926
40161,2015,5017,1,10.25220422,9754
40162,2015,5019,3,14.66490688,20457
40163,2015,5021,2,16.00384092,12497
40164,2015,5023,7,31.25558135,22396
40165,2015,5025,2,27.73925104,7210
40166,2015,5027,6,27.39225712,21904
40167,2015,5029,10,53.55899523,18671
40168,2015,5031,18,18.87841254,95347
40169,2015,5033,18,32.56916424,55267
40170,2015,5035,6,13.24240217,45309
40171,2015,5037,4,25.64595756,15597
40172,2015,5039,2,29.13752914,6864
40173,2015,5041,3,28.01120448,10710
