,year,fips,Deaths,SuicideDeathRate,Population
51189,2019,1001,4,7.642338556,52340
51190,2019,1003,39,18.4392804,211505
51191,2019,1005,4,17.93802413,22299
51192,2019,1007,2,9.61492236,20801
51193,2019,1009,16,33.50083752,47760
51194,2019,1011,1,10.64169416,9397
51195,2019,1013,2,11.01321586,18160
51196,2019,1015,18,16.09989088,111802
51197,2019,1017,4,13.24415602,30202
51198,2019,1019,5,21.73440556,23005
51199,2019,1021,9,21.187937,42477
51200,2019,1025,7,32.53090436,21518
51201,2019,1027,5,41.06438896,12176
51202,2019,1029,5,35.78841887,13971
51203,2019,1031,2,4.099452723,48787
51204,2019,1033,13,25.42638085,51128
51205,2019,1035,2,17.9147259,11164
51206,2019,1037,1,9.752291789,10254
51207,2019,1039,2,5.577555915,35858
51208,2019,1041,1,7.927699382,12614
51209,2019,1043,17,22.10318286,76912
51210,2019,1045,8,17.97874014,44497
51211,2019,1047,4,11.82242714,33834
51212,2019,1049,21,32.09046455,65440
51213,2019,1051,16,21.89411459,73079
51214,2019,1053,8,22.35511094,35786
51215,2019,1055,23,26.37463448,87205
51216,2019,1057,5,32.5499642,15361
51217,2019,1059,4,14.48802927,27609
51218,2019,1061,5,19.86807598,25166
51219,2019,1063,2,26.19172342,7636
51220,2019,1065,2,14.3472023,13940
51221,2019,1067,2,12.33349778,16216
51222,2019,1069,26,26.49033612,98149
51223,2019,1071,6,13.39943722,44778
51224,2019,1073,113,18.93234952,596862
51225,2019,1075,1,7.720219254,12953
51226,2019,1077,12,13.65638265,87871
51227,2019,1079,5,17.27414061,28945
51228,2019,1081,20,12.42436667,160974
51229,2019,1083,9,9.927419533,90658
51230,2019,1085,1,10.96130659,9123
51231,2019,1087,1,6.269592476,15950
51232,2019,1089,73,21.83216746,334369
51233,2019,1091,3,17.91044776,16750
51234,2019,1093,6,22.25189141,26964
51235,2019,1095,12,13.86994614,86518
51236,2019,1097,65,18.31739251,354854
51237,2019,1101,33,16.31418147,202278
51238,2019,1103,28,26.42756017,105950
51239,2019,1105,2,23.88630121,8373
51240,2019,1107,1,5.400151204,18518
51241,2019,1109,5,16.79204729,29776
51242,2019,1111,1,4.786750275,20891
51243,2019,1113,7,13.82634116,50628
51244,2019,1115,16,19.09832054,83777
51245,2019,1117,23,11.67732011,196963
51246,2019,1119,1,9.227646027,10837
51247,2019,1121,13,18.85697708,68940
51248,2019,1123,4,11.77995052,33956
51249,2019,1125,25,12.52323059,199629
51250,2019,1127,8,14.26889737,56066
51251,2019,1129,3,18.99575761,15793
51252,2019,1131,2,21.20216262,9433
51253,2019,1133,5,21.2017131,23583
51254,2019,2020,78,29.20352988,267091
51255,2019,2050,13,75.79291045,17152
51256,2019,2060,3,390.625,768
51257,2019,2068,3,151.4386673,1981
51258,2019,2070,2,43.06632214,4644
51259,2019,2090,33,36.05532854,91526
51260,2019,2110,5,18.93007231,26413
51261,2019,2122,10,19.05197378,52488
51262,2019,2130,2,15.70475069,12735
51263,2019,2150,6,46.46840149,12912
51264,2019,2170,23,22.13517857,103907
51265,2019,2180,6,64.75285992,9266
51266,2019,2185,5,55.43851868,9019
51267,2019,2188,8,108.4598698,7376
51268,2019,2220,4,52.56241787,7610
51269,2019,2240,2,32.33107016,6186
51270,2019,2261,3,37.66951281,7964
51271,2019,2270,9,111.5379849,8069
51272,2019,2290,1,21.45922747,4660
51273,2019,4001,13,19.52450325,66583
51274,2019,4003,37,31.75665817,116511
51275,2019,4005,54,43.39231474,124446
51276,2019,4007,21,42.28925853,49658
51277,2019,4009,5,14.12509181,35398
51278,2019,4011,2,24.02691014,8324
51279,2019,4012,10,49.7611465,20096
51280,2019,4013,732,18.39966177,3978334
51281,2019,4015,69,40.30279666,171204
51282,2019,4017,29,28.28633575,102523
51283,2019,4019,254,28.67542133,885776
51284,2019,4021,72,16.145525,445944
51285,2019,4023,5,13.01676559,38412
51286,2019,4025,98,44.96175956,217963
51287,2019,4027,36,17.98237727,200196
51288,2019,5001,3,17.49679225,17146
51289,2019,5003,3,17.32902033,17312
51290,2019,5005,15,41.00825633,36578
51291,2019,5007,38,14.67028534,259027
51292,2019,5009,9,28.29210022,31811
51293,2019,5011,2,20.4415372,9784
51294,2019,5015,9,35.30796391,25490
51295,2019,5017,1,10.42209484,9595
51296,2019,5019,4,21.37779916,18711
51297,2019,5021,6,46.1219156,13009
51298,2019,5023,5,22.47494044,22247
51299,2019,5027,5,22.59580622,22128
51300,2019,5029,4,20.71251036,19312
51301,2019,5031,15,14.18077654,105777
51302,2019,5033,7,11.47653868,60994
51303,2019,5035,10,22.40193553,44639
51304,2019,5037,2,13.9431121,14344
51305,2019,5039,1,15.79778831,6330
51306,2019,5041,3,27.17391304,11040
51307,2019,5043,2,12.40617828,16121
51308,2019,5045,19,15.94146964,119186
51309,2019,5047,6,39.54653309,15172
51310,2019,5049,4,38.82741215,10302
51311,2019,5051,35,42.61121527,82138
51312,2019,5053,4,23.90914525,16730
51313,2019,5055,11,28.10280517,39142
51314,2019,5057,1,5.39257981,18544
51315,2019,5059,6,20.67325914,29023
51316,2019,5061,1,8.399832003,11905
51317,2019,5063,8,23.67144041,33796
51318,2019,5065,3,23.90628735,12549
51319,2019,5067,3,20.08435429,14937
51320,2019,5069,11,18.52226039,59388
51321,2019,5071,4,17.38072478,23014
51322,2019,5073,2,30.04807692,6656
51323,2019,5075,6,41.67534903,14397
51324,2019,5077,4,51.22294788,7809
51325,2019,5079,3,23.8133037,12598
51326,2019,5081,3,28.31524304,10595
51327,2019,5083,6,31.08969377,19299
51328,2019,5085,5,8.12083807,61570
51329,2019,5087,2,12.80491709,15619
51330,2019,5089,2,13.38329764,14944
51331,2019,5091,5,12.4595066,40130
51332,2019,5093,7,18.08318264,38710
51333,2019,5095,1,16.86056314,5931
51334,2019,5099,1,13.39225927,7467
51335,2019,5101,6,81.61044614,7352
