,year,fips,Deaths,SuicideDeathRate,Population
15794,2006,1001,7,14.77790914,47368
15795,2006,1003,33,23.43949768,140788
15796,2006,1005,3,12.53289886,23937
15797,2006,1007,1,4.769854519,20965
15798,2006,1009,6,11.99472232,50022
15799,2006,1013,1,5.7846937,17287
15800,2006,1015,21,19.75912683,106280
15801,2006,1017,1,3.052689419,32758
15802,2006,1019,4,17.88828764,22361
15803,2006,1021,9,23.83790226,37755
15804,2006,1025,3,11.97843881,25045
15805,2006,1027,1,8.137358613,12289
15806,2006,1029,1,7.789982083,12837
15807,2006,1031,2,4.516303857,44284
15808,2006,1033,4,8.126777733,49220
15809,2006,1035,1,7.676364474,13027
15810,2006,1037,2,19.00418092,10524
15811,2006,1039,3,9.09228671,32995
15812,2006,1041,2,16.88333615,11846
15813,2006,1043,13,18.10610176,71799
15814,2006,1045,7,15.24755495,45909
15815,2006,1047,6,15.15572508,39589
15816,2006,1049,5,8.312275569,60152
15817,2006,1051,11,16.17195195,68019
15818,2006,1053,3,9.01171523,33290
15819,2006,1055,8,8.302630896,96355
15820,2006,1057,2,12.39310943,16138
15821,2006,1059,3,11.12470798,26967
15822,2006,1061,7,29.72020549,23553
15823,2006,1063,2,23.86634845,8380
15824,2006,1065,1,6.620762712,15104
15825,2006,1067,5,31.98976328,15630
15826,2006,1069,13,14.9288011,87080
15827,2006,1071,8,16.10435623,49676
15828,2006,1073,74,11.90280874,621702
15829,2006,1077,12,15.72018078,76335
15830,2006,1079,6,19.9071002,30140
15831,2006,1081,11,9.318006624,118051
15832,2006,1083,9,12.46658263,72193
15833,2006,1087,2,9.726680284,20562
15834,2006,1089,48,18.72118692,256394
15835,2006,1091,1,5.072794603,19713
15836,2006,1093,6,21.66690741,27692
15837,2006,1095,12,15.25203996,78678
15838,2006,1097,42,10.90433265,385168
15839,2006,1099,1,4.562251928,21919
15840,2006,1101,27,13.08811696,206294
15841,2006,1103,19,18.04779817,105276
15842,2006,1107,1,5.670541537,17635
15843,2006,1109,4,13.55932203,29500
15844,2006,1111,3,14.53911021,20634
15845,2006,1113,5,10.2226493,48911
15846,2006,1115,12,17.30552912,69342
15847,2006,1117,24,16.01580226,149852
15848,2006,1119,2,15.88310038,12592
15849,2006,1121,11,14.20839846,77419
15850,2006,1123,5,13.68176221,36545
15851,2006,1125,21,12.57206487,167037
15852,2006,1127,14,21.05643124,66488
15853,2006,1129,2,12.09555488,16535
15854,2006,1131,1,8.840169731,11312
15855,2006,1133,4,18.17686086,22006
15856,2006,2016,1,21.42245073,4668
15857,2006,2020,44,17.32631355,253949
15858,2006,2050,5,35.87315253,13938
15859,2006,2060,1,105.374078,949
15860,2006,2090,13,16.57127561,78449
15861,2006,2100,1,49.26108374,2030
15862,2006,2110,7,26.8744961,26047
15863,2006,2122,7,14.58454871,47996
15864,2006,2130,1,8.112932014,12326
15865,2006,2150,1,9.160864786,10916
15866,2006,2170,22,33.0241076,66618
15867,2006,2180,5,58.65790709,8524
15868,2006,2185,4,51.32811497,7793
15869,2006,2188,9,129.7577855,6936
15870,2006,2220,2,23.58768723,8479
15871,2006,2240,1,15.55209953,6430
15872,2006,2261,2,21.6802168,9225
15873,2006,2270,6,86.78044547,6914
15874,2006,2290,3,54.26917511,5528
15875,2006,4001,17,26.76996725,63504
15876,2006,4003,25,21.27116481,117530
15877,2006,4005,36,29.69684471,121225
15878,2006,4007,16,33.54368016,47699
15879,2006,4009,4,13.86049413,28859
15880,2006,4011,2,28.0622983,7127
15881,2006,4012,6,33.51955307,17900
15882,2006,4013,496,14.35641716,3454901
15883,2006,4015,56,29.33150361,190921
15884,2006,4017,23,24.30390448,94635
15885,2006,4019,172,19.8935694,864601
15886,2006,4021,50,21.47858585,232790
15887,2006,4023,4,10.26667693,38961
15888,2006,4025,47,25.52807817,184111
15889,2006,4027,20,12.49453364,160070
15890,2006,5001,5,27.87068004,17940
15891,2006,5003,3,14.39194051,20845
15892,2006,5005,9,24.51714838,36709
15893,2006,5007,20,10.82274508,184796
15894,2006,5009,11,37.11326293,29639
15895,2006,5013,2,38.21169278,5234
15896,2006,5015,5,20.80559254,24032
15897,2006,5023,6,24.60428114,24386
15898,2006,5025,1,12.62626263,7920
15899,2006,5027,2,8.132395397,24593
15900,2006,5029,3,15.58441558,19250
15901,2006,5031,21,25.61163012,81994
15902,2006,5033,9,15.92723025,56507
15903,2006,5035,7,14.552712,48101
15904,2006,5037,1,5.753077897,17382
15905,2006,5039,3,40.60638874,7388
15906,2006,5041,2,15.6262208,12799
15907,2006,5043,5,27.1355693,18426
15908,2006,5045,11,10.76089296,102222
15909,2006,5047,5,31.17984535,16036
15910,2006,5049,2,17.13942926,11669
15911,2006,5051,17,22.50016544,75555
15912,2006,5053,1,5.948132286,16812
15913,2006,5055,1,2.847866948,35114
15914,2006,5057,4,19.60688202,20401
15915,2006,5059,4,13.96696812,28639
15916,2006,5061,1,7.69408325,12997
15917,2006,5063,8,26.73975533,29918
15918,2006,5065,1,8.038585209,12440
15919,2006,5067,1,5.810575247,17210
15920,2006,5069,4,5.715347136,69987
15921,2006,5071,4,18.01639492,22202
15922,2006,5073,1,14.42169022,6934
15923,2006,5077,1,9.977052779,10023
15924,2006,5079,1,7.882705344,12686
15925,2006,5081,1,8.177283506,12229
15926,2006,5083,3,14.94098312,20079
15927,2006,5085,4,6.616819956,60452
15928,2006,5087,3,22.16312057,13536
15929,2006,5089,5,32.60089978,15337
15930,2006,5091,5,12.43966761,40194
15931,2006,5093,6,13.60729351,44094
15932,2006,5101,1,11.83852255,8447
15933,2006,5103,6,23.95687762,25045
15934,2006,5105,3,31.61888702,9488
15935,2006,5109,1,9.303190995,10749
15936,2006,5111,2,9.167163221,21817
15937,2006,5113,4,20.98305618,19063
15938,2006,5115,7,13.9578473,50151
15939,2006,5117,1,12.02790474,8314
15940,2006,5119,54,15.89862565,339652
15941,2006,5121,2,12.26016061,16313
15942,2006,5123,1,3.696037847,27056
15943,2006,5125,9,9.414324418,95599
15944,2006,5127,2,21.20890774,9430
15945,2006,5131,22,20.40589174,107812
15946,2006,5133,4,29.00863007,13789
15947,2006,5135,6,37.20699492,16126
15948,2006,5139,6,15.24777637,39350
15949,2006,5141,1,6.501950585,15380
15950,2006,5143,19,12.53628926,151560
15951,2006,5145,6,9.014016796,66563
15952,2006,5149,3,15.51028849,19342
15953,2006,6001,96,7.025992513,1366355
15954,2006,6005,9,27.85170514,32314
15955,2006,6007,45,22.70811992,198167
15956,2006,6009,8,18.67762421,42832
15957,2006,6011,5,27.77623465,18001
15958,2006,6013,84,8.910377514,942721
15959,2006,6015,5,20.24947351,24692
15960,2006,6017,30,18.58828195,161392
15961,2006,6019,88,12.1856821,722159
15962,2006,6021,5,19.60707423,25501
15963,2006,6023,22,17.24110907,127602
15964,2006,6025,11,7.257037677,151577
15965,2006,6027,4,23.01495972,17380
15966,2006,6029,71,11.12978267,637928
15967,2006,6031,10,7.861017216,127210
15968,2006,6033,18,29.92419205,60152
15969,2006,6035,12,38.85003885,30888
15970,2006,6037,676,7.583212294,8914428
15971,2006,6039,17,12.40568034,137034
15972,2006,6041,64,27.11519722,236030
15973,2006,6043,6,34.25244049,17517
15974,2006,6045,18,22.69117313,79326
15975,2006,6047,21,10.30543342,203776
15976,2006,6049,3,33.58334266,8933
15977,2006,6051,1,7.58955677,13176
15978,2006,6053,42,11.73269567,357974
15979,2006,6055,15,12.5706049,119326
