,year,fips,Deaths,SuicideDeathRate,Population
29161,2011,1001,10,19.21488,52043
29162,2011,1003,33,18.06773759,182646
29163,2011,1005,5,20.72796617,24122
29164,2011,1007,2,10.18796801,19631
29165,2011,1009,9,16.59842868,54222
29166,2011,1011,2,19.60207782,10203
29167,2011,1013,2,10.42535446,19184
29168,2011,1015,19,18.35872958,103493
29169,2011,1017,2,6.624490742,30191
29170,2011,1019,7,31.2221231,22420
29171,2011,1021,5,13.46946472,37121
29172,2011,1025,2,8.416799933,23762
29173,2011,1027,2,15.25436656,13111
29174,2011,1029,2,16.87763713,11850
29175,2011,1031,2,4.32891063,46201
29176,2011,1033,5,10.60715346,47138
29177,2011,1035,3,24.78314746,12105
29178,2011,1037,2,18.23154057,10970
29179,2011,1039,4,11.69043722,34216
29180,2011,1041,2,15.7294534,12715
29181,2011,1043,13,18.45830553,70429
29182,2011,1045,8,16.76059584,47731
29183,2011,1047,3,7.452120128,40257
29184,2011,1049,13,18.86409148,68914
29185,2011,1051,7,9.471875296,73903
29186,2011,1053,1,2.810330776,35583
29187,2011,1055,21,21.5588042,97408
29188,2011,1057,3,17.7430802,16908
29189,2011,1059,2,7.010901953,28527
29190,2011,1061,1,4.068348251,24580
29191,2011,1069,14,14.97038003,93518
29192,2011,1071,9,18.75273477,47993
29193,2011,1073,101,16.80890439,600872
29194,2011,1075,1,7.678722261,13023
29195,2011,1077,11,13.02792714,84434
29196,2011,1079,7,22.36493179,31299
29197,2011,1081,12,8.795912833,136427
29198,2011,1083,8,9.836226823,81332
29199,2011,1087,1,4.8892583,20453
29200,2011,1089,54,18.22108247,296360
29201,2011,1091,1,5.204538357,19214
29202,2011,1093,5,18.03296426,27727
29203,2011,1095,13,15.26215689,85178
29204,2011,1097,72,18.82402154,382490
29205,2011,1099,4,18.79081129,21287
29206,2011,1101,17,8.925149496,190473
29207,2011,1103,19,16.87973632,112561
29208,2011,1105,2,22.3488658,8949
29209,2011,1107,3,16.1987041,18520
29210,2011,1109,8,26.85374778,29791
29211,2011,1111,2,9.607993851,20816
29212,2011,1113,7,14.15370928,49457
29213,2011,1115,15,19.02708188,78835
29214,2011,1117,24,12.99010587,184756
29215,2011,1121,6,7.995309418,75044
29216,2011,1123,1,2.526081795,39587
29217,2011,1125,29,17.12915382,169302
29218,2011,1127,13,20.67791757,62869
29219,2011,1129,1,6.164468006,16222
29220,2011,1133,3,15.16606845,19781
29221,2011,2020,41,14.83078437,276452
29222,2011,2050,7,45.39559014,15420
29223,2011,2068,2,127.2264631,1572
29224,2011,2090,16,18.38319776,87036
29225,2011,2100,1,43.21521175,2314
29226,2011,2110,7,25.37703016,27584
29227,2011,2122,14,28.47554154,49165
29228,2011,2130,4,30.72668613,13018
29229,2011,2150,3,23.58861456,12718
29230,2011,2170,15,17.90488923,83776
29231,2011,2180,8,92.96920395,8605
29232,2011,2185,4,46.05111674,8686
29233,2011,2188,3,41.41930139,7243
29234,2011,2220,1,12.63264275,7916
29235,2011,2240,1,17.01548409,5877
29236,2011,2261,2,21.37665669,9356
29237,2011,2270,6,95.96928983,6252
29238,2011,2280,1,18.22821728,5486
29239,2011,2282,1,158.7301587,630
29240,2011,2290,5,97.98157946,5103
29241,2011,4001,21,32.39341025,64828
29242,2011,4003,26,20.72142436,125474
29243,2011,4005,46,36.98819594,124364
29244,2011,4007,10,19.58825488,51051
29245,2011,4009,10,29.563058,33826
29246,2011,4011,3,38.89032927,7714
29247,2011,4012,6,31.96590304,18770
29248,2011,4013,629,19.2383627,3269509
29249,2011,4015,71,36.34241723,195364
29250,2011,4017,32,33.45110911,95662
29251,2011,4019,177,20.81958594,850161
29252,2011,4021,47,12.7633805,368241
29253,2011,4023,5,10.76797174,46434
29254,2011,4025,68,34.99652608,194305
29255,2011,4027,25,12.93353199,193296
29256,2011,5001,4,22.24817843,17979
29257,2011,5003,5,24.91652963,20067
29258,2011,5005,11,30.62531321,35918
29259,2011,5007,31,14.78584375,209660
29260,2011,5009,6,18.35311391,32692
29261,2011,5011,1,10.15434606,9848
29262,2011,5013,1,22.20741728,4503
29263,2011,5015,7,26.61698163,26299
29264,2011,5019,6,29.18146005,20561
29265,2011,5023,5,21.64689584,23098
29266,2011,5025,2,25.09095471,7971
29267,2011,5027,4,17.07285842,23429
29268,2011,5029,1,5.235053921,19102
29269,2011,5031,11,12.37122678,88916
29270,2011,5033,9,16.54411765,54400
29271,2011,5035,6,12.39387742,48411
29272,2011,5037,1,6.352029473,15743
29273,2011,5039,2,26.54632333,7534
29274,2011,5043,1,5.598477214,17862
29275,2011,5045,14,13.19833324,106074
29276,2011,5047,8,49.64010921,16116
29277,2011,5049,5,43.21521175,11570
29278,2011,5051,25,29.09920501,85913
29279,2011,5053,3,17.21367914,17428
29280,2011,5055,5,14.5285486,34415
29281,2011,5057,4,19.15066788,20887
29282,2011,5059,6,20.24633035,29635
29283,2011,5061,2,16.24167614,12314
29284,2011,5063,6,19.22029663,31217
29285,2011,5067,2,11.79732201,16953
29286,2011,5069,11,16.26857946,67615
29287,2011,5071,3,12.07437817,24846
29288,2011,5073,2,30.17501509,6628
29289,2011,5075,4,26.12671457,15310
29290,2011,5081,3,25.31431947,11851
29291,2011,5083,2,10.11378003,19775
29292,2011,5085,12,18.4255378,65127
29293,2011,5087,5,34.753597,14387
29294,2011,5089,4,29.43557289,13589
29295,2011,5091,6,15.33585523,39124
29296,2011,5093,6,13.9185302,43108
29297,2011,5095,1,13.35648457,7487
29298,2011,5097,3,35.73130062,8396
29299,2011,5103,1,4.169620148,23983
29300,2011,5105,2,21.16850127,9448
29301,2011,5107,2,9.839130221,20327
29302,2011,5109,4,44.85813614,8917
29303,2011,5111,6,28.9086967,20755
29304,2011,5113,5,26.93675251,18562
29305,2011,5115,7,12.04176773,58131
29306,2011,5117,3,37.96507213,7902
29307,2011,5119,58,16.32290075,355329
29308,2011,5121,3,17.59118095,17054
29309,2011,5123,4,16.772895,23848
29310,2011,5125,9,9.406747774,95676
29311,2011,5127,1,10.01903617,9981
29312,2011,5129,3,45.57192769,6583
29313,2011,5131,29,24.93100988,116321
29314,2011,5133,3,17.76619685,16886
29315,2011,5135,2,12.68230818,15770
29316,2011,5137,2,18.20830299,10984
29317,2011,5139,9,23.48826891,38317
29318,2011,5141,3,18.97773279,15808
29319,2011,5143,31,17.59534121,176183
29320,2011,5145,10,13.80376567,72444
29321,2011,5149,3,15.24467707,19679
29322,2011,6001,134,10.01760557,1337645
29323,2011,6005,8,26.48655807,30204
29324,2011,6007,38,18.62589882,204017
29325,2011,6009,15,35.56946717,42171
29326,2011,6011,3,15.06704837,19911
29327,2011,6013,117,12.35947697,946642
29328,2011,6015,10,41.88481675,23875
29329,2011,6017,33,21.53442572,153243
29330,2011,6019,88,10.64245347,826877
29331,2011,6021,2,7.692899454,25998
29332,2011,6023,24,21.05946667,113963
29333,2011,6025,20,11.81676918,169251
29334,2011,6027,5,30.69744597,16288
29335,2011,6029,102,13.47416922,757004
29336,2011,6031,11,8.141996418,135102
29337,2011,6033,16,30.4529882,52540
29338,2011,6035,5,17.99726442,27782
29339,2011,6037,785,8.873671139,8846395
29340,2011,6039,26,18.41007739,141227
29341,2011,6041,62,27.37427701,226490
29342,2011,6043,5,32.01844262,15616
29343,2011,6045,19,23.02472128,82520
29344,2011,6047,28,11.69307352,239458
29345,2011,6049,3,34.18803419,8775
29346,2011,6051,4,34.06574689,11742
29347,2011,6053,39,10.38850339,375415
29348,2011,6055,19,15.10694124,125770
29349,2011,6057,26,30.11629523,86332
29350,2011,6059,315,11.5160369,2735316
29351,2011,6061,55,17.1124725,321403
29352,2011,6063,4,21.78530581,18361
29353,2011,6065,225,11.24791351,2000371
29354,2011,6067,176,14.19101918,1240221
29355,2011,6069,6,12.07583625,49686
29356,2011,6071,204,10.67389422,1911205
29357,2011,6073,395,13.49618502,2926753
29358,2011,6075,107,14.75841713,725010
29359,2011,6077,71,11.17017846,635621
29360,2011,6079,51,19.41547985,262677
29361,2011,6081,68,10.66808908,637415
29362,2011,6083,41,10.58419599,387370
29363,2011,6085,161,9.086409497,1771877
29364,2011,6087,37,16.59222587,222996
29365,2011,6089,51,34.26705458,148831
29366,2011,6091,1,34.14134517,2929
29367,2011,6093,15,35.41578127,42354
29368,2011,6095,51,13.34830437,382071
29369,2011,6097,71,15.67252804,453022
29370,2011,6099,66,15.09983047,437091
29371,2011,6101,9,10.77096149,83558
29372,2011,6103,15,26.10920611,57451
29373,2011,6105,3,24.6447055,12173
29374,2011,6107,42,11.75709835,357231
29375,2011,6109,14,25.71260652,54448
29376,2011,6111,96,12.69372811,756279
29377,2011,6113,17,9.841664978,172735
29378,2011,6115,10,15.23461304,65640
29379,2011,8001,58,14.59192915,397480
29380,2011,8003,2,13.25029813,15094
29381,2011,8005,106,21.36084718,496235
29382,2011,8007,4,38.10612556,10497
29383,2011,8011,1,16.61405549,6019
29384,2011,8013,56,21.03499698,266223
29385,2011,8014,5,9.5109471,52571
29386,2011,8015,3,18.98373727,15803
29387,2011,8017,1,62.77463905,1593
29388,2011,8019,3,37.06449222,8094
29389,2011,8021,1,14.15027593,7067
29390,2011,8023,1,28.45759818,3514
29391,2011,8025,1,19.16443082,5218
29392,2011,8029,8,28.54899722,28022
29393,2011,8031,104,19.68120237,528423
29394,2011,8033,1,52.88207298,1891
29395,2011,8035,42,16.34158583,257013
29396,2011,8037,8,16.47887614,48547
29397,2011,8039,3,13.65560563,21969
29398,2011,8041,104,17.49342735,594509
29399,2011,8043,16,39.21953133,40796
29400,2011,8045,15,27.62278327,54303
29401,2011,8047,1,20.52966537,4871
29402,2011,8049,6,42.72895599,14042
29403,2011,8051,1,7.089181908,14106
29404,2011,8055,2,35.54291807,5627
29405,2011,8059,100,22.65508539,441402
29406,2011,8065,2,28.86002886,6930
29407,2011,8067,8,17.50776907,45694
29408,2011,8069,62,22.32560819,277708
29409,2011,8071,3,22.24199288,13488
29410,2011,8073,1,19.3498452,5168
29411,2011,8075,4,18.43742798,21695
29412,2011,8077,48,34.18121742,140428
29413,2011,8081,4,30.72432599,13019
29414,2011,8083,7,29.27155641,23914
29415,2011,8085,8,20.88881926,38298
29416,2011,8087,7,26.82814656,26092
29417,2011,8089,3,17.3882803,17253
29418,2011,8093,4,27.05993776,14782
29419,2011,8097,4,25.66735113,15584
29420,2011,8099,3,24.76677949,12113
29421,2011,8101,37,24.78978929,149255
29422,2011,8103,1,16.4095832,6094
29423,2011,8107,7,30.64530251,22842
29424,2011,8113,1,14.13028119,7077
29425,2011,8115,1,50.40322581,1984
29426,2011,8117,5,18.59012493,26896
29427,2011,8119,7,30.54234478,22919
29428,2011,8123,30,12.88693008,232794
29429,2011,8125,1,11.83992422,8446
29430,2011,9001,64,7.609282373,841078
29431,2011,9003,86,11.51125359,747095
29432,2011,9005,22,12.92353964,170232
29433,2011,9007,27,18.8506678,143231
29434,2011,9009,100,12.48830782,800749
29435,2011,9011,38,15.1183007,251351
29436,2011,9013,9,6.048387097,148800
29437,2011,9015,15,14.77847072,101499
29438,2011,10001,18,11.76386011,153011
29439,2011,10003,59,13.14933184,448692
29440,2011,10005,19,10.01692333,189679
29441,2011,11001,43,7.649448884,562132
29442,2011,12001,39,19.06409937,204573
29443,2011,12003,4,16.85345917,23734
29444,2011,12005,39,24.87704996,156771
29445,2011,12007,3,11.15988394,26882
29446,2011,12009,110,21.77346883,505202
29447,2011,12011,260,15.6429085,1662095
29448,2011,12013,4,31.81167488,12574
29449,2011,12015,31,25.51902402,121478
29450,2011,12017,41,31.05072628,132042
29451,2011,12019,28,14.68921811,190616
29452,2011,12021,32,10.9777392,291499
29453,2011,12023,11,18.55318862,59289
29454,2011,12027,4,15.23171243,26261
29455,2011,12029,4,28.46164793,14054
29456,2011,12031,138,17.40316965,792959
29457,2011,12033,47,18.63127517,252264
