,year,fips,Deaths,SuicideDeathRate,Population
0,2000,1001,8,19.56947162,40880
1,2000,1003,25,20.17756255,123900
2,2000,1005,3,11.32673865,26486
3,2000,1007,5,29.03263268,17222
4,2000,1009,5,10.9543423,45644
5,2000,1011,1,9.94925878,10051
6,2000,1013,4,20.22551449,19777
7,2000,1015,11,10.44693905,105294
8,2000,1017,4,13.63140676,29344
9,2000,1019,10,46.30915995,21594
10,2000,1021,5,14.9142431,33525
11,2000,1023,3,21.20590938,14147
12,2000,1025,1,3.991060026,25056
13,2000,1027,4,28.86419397,13858
14,2000,1029,3,22.68088002,13227
15,2000,1031,5,12.35330451,40475
16,2000,1033,8,15.16673934,52747
17,2000,1035,4,30.66308931,13045
18,2000,1037,1,9.400263207,10638
19,2000,1039,3,9.624947865,31169
20,2000,1041,5,39.39179075,12693
21,2000,1043,12,17.95950132,66817
22,2000,1045,6,13.31676136,45056
23,2000,1047,3,7.182188173,41770
24,2000,1049,6,9.839614287,60978
25,2000,1051,6,9.907202536,60562
26,2000,1053,4,11.15480075,35859
27,2000,1055,16,16.8474255,94970
28,2000,1057,3,17.77883134,16874
29,2000,1059,7,25.37335073,27588
30,2000,1061,3,12.91989664,23220
31,2000,1063,2,21.82453077,9164
32,2000,1067,1,7.042749489,14199
33,2000,1069,9,10.84063068,83021
34,2000,1071,6,11.69453865,51306
35,2000,1073,102,17.62674842,578666
36,2000,1075,4,27.58430453,14501
37,2000,1077,9,10.47327569,85933
38,2000,1079,4,12.1105695,33029
39,2000,1081,14,13.26636975,105530
40,2000,1083,7,11.1007152,63059
41,2000,1087,2,9.321836402,21455
42,2000,1089,30,12.28038577,244292
43,2000,1091,1,4.877335024,20503
44,2000,1093,6,20.64196512,29067
45,2000,1095,13,16.29419801,79783
46,2000,1097,56,15.31414507,365675
47,2000,1099,2,8.838997658,22627
48,2000,1101,21,10.43981447,201153
49,2000,1103,19,18.66771468,101780
50,2000,1105,1,8.768853034,11404
51,2000,1109,3,11.22208506,26733
52,2000,1111,4,19.66278327,20343
53,2000,1113,5,11.74067204,42587
54,2000,1115,11,17.86584376,61570
55,2000,1117,19,14.40255911,131921
56,2000,1119,1,7.194244604,13900
57,2000,1121,9,12.50052086,71997
58,2000,1123,6,16.21227269,37009
59,2000,1125,16,10.39919926,153858
60,2000,1127,12,20.32313789,59046
61,2000,1131,1,9.905894007,10095
62,2000,1133,3,13.9827546,21455
63,2000,4001,12,17.49781277,68580
64,2000,4003,24,21.04580092,114037
65,2000,4005,30,26.33426966,113920
66,2000,4007,9,18.06177126,49829
67,2000,4009,1,3.400550889,29407
68,2000,4011,2,25.34854246,7890
69,2000,4012,4,23.40413083,17091
70,2000,4013,427,16.03489674,2662942
71,2000,4015,55,39.5586691,139034
72,2000,4017,16,17.21262977,92955
73,2000,4019,128,16.11230275,794424
74,2000,4021,21,13.40131843,156701
75,2000,4023,1,2.935822911,34062
76,2000,4025,50,32.70047023,152903
77,2000,4027,16,11.4941703,139201
78,2000,5001,2,10.57977148,18904
79,2000,5003,2,8.858572884,22577
80,2000,5005,11,31.79742152,34594
81,2000,5007,16,12.0939092,132298
82,2000,5009,6,18.80877743,31900
83,2000,5011,2,17.66940542,11319
84,2000,5015,6,27.67655335,21679
85,2000,5017,1,7.996801279,12505
86,2000,5019,1,4.389622931,22781
87,2000,5021,1,6.81849175,14666
88,2000,5023,2,8.972230945,22291
89,2000,5025,1,13.89854065,7195
90,2000,5029,2,10.73594933,18629
91,2000,5031,12,15.35253253,78163
92,2000,5033,5,10.06117193,49696
93,2000,5035,3,6.813536225,44030
94,2000,5037,2,11.00110011,18180
95,2000,5041,1,6.824075338,14654
96,2000,5043,2,12.31527094,16240
97,2000,5045,10,12.80491709,78095
98,2000,5049,2,20.03606492,9982
99,2000,5051,17,19.74104395,86115
100,2000,5053,1,6.723141051,14874
101,2000,5055,7,23.06805075,30345
102,2000,5057,1,4.773953311,20947
103,2000,5059,3,10.8802089,27573
104,2000,5063,3,9.880121196,30364
105,2000,5067,4,23.11470673,17305
106,2000,5069,9,11.59509914,77619
107,2000,5071,2,9.961647657,20077
108,2000,5073,2,27.8551532,7180
109,2000,5075,3,18.54370132,16178
110,2000,5077,1,9.063717937,11033
111,2000,5079,2,14.27653651,14009
112,2000,5081,7,52.42660276,13352
113,2000,5083,3,13.45713901,22293
114,2000,5085,2,3.936697898,50804
115,2000,5087,2,14.03114915,14254
116,2000,5089,3,18.56205915,16162
117,2000,5091,8,20.74957852,38555
118,2000,5093,6,13.10015065,45801
119,2000,5095,2,20.06823199,9966
120,2000,5097,1,11.06439478,9038
121,2000,5099,1,11.75226231,8509
122,2000,5103,2,7.638252368,26184
123,2000,5105,6,63.43835906,9458
124,2000,5107,3,12.52609603,23950
125,2000,5111,4,17.62735766,22692
126,2000,5113,2,10.43296818,19170
127,2000,5115,3,5.85400121,51247
128,2000,5117,1,13.14060447,7610
129,2000,5119,53,16.74100092,316588
130,2000,5121,3,17.99640072,16670
131,2000,5123,4,15.11544421,26463
132,2000,5125,9,12.92880538,69612
133,2000,5127,2,20.94460153,9549
134,2000,5129,1,12.37011381,8084
135,2000,5131,16,14.00928115,114210
136,2000,5133,2,13.81406272,14478
137,2000,5135,2,12.74047649,15698
138,2000,5137,2,19.896538,10052
139,2000,5139,4,9.967108542,40132
140,2000,5141,3,20.54653791,14601
141,2000,5143,23,14.86037707,154774
142,2000,5145,15,26.99103898,55574
143,2000,5147,3,35.72279114,8398
144,2000,5149,3,15.59332606,19239
145,2000,6001,104,8.114894421,1281594
146,2000,6005,10,31.00294528,32255
147,2000,6007,36,19.44085929,185177
148,2000,6009,9,24.1481084,37270
149,2000,6011,4,21.56683022,18547
150,2000,6013,71,8.198737394,865987
151,2000,6015,8,33.33055579,24002
152,2000,6017,19,12.75484516,148963
153,2000,6019,57,7.514277127,758556
154,2000,6021,7,30.22713533,23158
155,2000,6023,21,19.40025497,108246
156,2000,6025,11,8.910706619,123447
157,2000,6027,4,24.92677759,16047
158,2000,6029,73,12.99151992,561905
159,2000,6031,10,8.314141523,120277
160,2000,6033,8,15.99232368,50024
161,2000,6035,5,17.57778168,28445
162,2000,6037,679,8.146644398,8334720
163,2000,6039,6,5.420103163,110699
164,2000,6041,31,13.06484377,237278
165,2000,6043,1,6.396315722,15634
166,2000,6045,14,18.40289188,76075
167,2000,6047,9,4.548302978,197876
168,2000,6049,1,11.37138958,8794
169,2000,6051,1,8.820675664,11337
170,2000,6053,21,5.677117971,369906
171,2000,6055,5,4.329941546,115475
172,2000,6057,21,24.89951268,84339
173,2000,6059,208,8.022710442,2592640
174,2000,6061,34,15.48763267,219530
175,2000,6063,3,15.38224888,19503
176,2000,6065,155,11.28441382,1373576
177,2000,6067,121,10.92635636,1107414
178,2000,6069,1,2.103314824,47544
179,2000,6071,183,11.48749934,1593036
180,2000,6073,322,12.69391733,2536648
181,2000,6075,99,15.48190962,639456
182,2000,6077,50,9.593375199,521193
183,2000,6079,34,15.54342559,218742
184,2000,6081,43,6.842633746,628413
185,2000,6083,47,12.4098307,378732
186,2000,6085,112,7.232478997,1548570
187,2000,6087,31,15.14433529,204697
188,2000,6089,27,17.92281242,150646
189,2000,6091,3,96.03072983,3124
190,2000,6093,10,24.43016637,40933
191,2000,6095,33,9.348680278,352991
192,2000,6097,43,9.783934325,439496
193,2000,6099,29,6.833659307,424370
194,2000,6101,12,16.61658612,72217
195,2000,6103,8,16.97612732,47125
196,2000,6107,27,7.671740434,351941
197,2000,6109,8,18.27068013,43786
198,2000,6111,67,9.589374401,698690
199,2000,6113,15,9.316943794,160997
200,2000,6115,9,16.06167684,56034
201,2000,8003,4,29.85743077,13397
202,2000,8005,53,11.618119,456184
203,2000,8007,2,22.23704692,8994
204,2000,8009,1,22.21728505,4501
205,2000,8015,4,27.48196496,14555
206,2000,8021,1,12.98869983,7699
207,2000,8023,1,27.82415136,3594
208,2000,8029,7,26.34351949,26572
209,2000,8031,93,17.95228168,518040
210,2000,8033,1,61.65228113,1622
211,2000,8035,13,7.648858555,169960
212,2000,8037,2,4.855901134,41187
213,2000,8039,2,11.88424743,16829
214,2000,8041,75,15.56442843,481868
215,2000,8043,7,15.73705627,44481
216,2000,8045,9,22.57619466,39865
217,2000,8047,2,53.74899221,3721
218,2000,8049,1,9.067005168,11029
219,2000,8051,1,7.512019231,13312
220,2000,8057,1,67.65899865,1478
221,2000,8065,1,13.88310426,7203
222,2000,8067,5,12.63711267,39566
223,2000,8069,37,16.6825978,221788
224,2000,8071,1,6.723141051,14874
225,2000,8073,2,35.932447,5566
226,2000,8075,3,15.8061117,18980
227,2000,8077,31,27.79994799,111511
228,2000,8081,4,34.62004501,11554
229,2000,8083,4,19.02859046,21021
230,2000,8085,8,25.23659306,31700
